audit_id,line,batch,source,year,district,stage,question,question_nature,module,wrong_statement,error_type,bundle_path,bundle_state,choice_answer_key_state,final_status,recommended_action,support_path
V3-WO-1552,1790,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第1题②,2026,丰台,期末,第1题,choice,必修四/社会意识,建成社会主义现代化强国是改革开放以来党的全部理论和实践的主题。,范围夸大,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1553,1791,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第1题③,2026,丰台,期末,第1题,choice,必修四/社会意识作用,文艺作品对社会发展具有决定作用。,决定关系错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1554,1792,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第2题①,2026,丰台,期末,第2题,choice,必修三/公共服务,提供差异化基本公共服务，满足多样化养老服务需求。,基本公共服务原则误读,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1555,1793,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第2题④,2026,丰台,期末,第2题,choice,必修四/社会主要矛盾,创新社会治理方式，为解决社会主要矛盾提供根本动力。,动力层级夸大,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1556,1794,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第3题②,2026,丰台,期末,第3题,choice,必修四/发展观,从“蹊”到“路”的宽度拓展，表明新事物必然取代旧事物。,材料外推,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1557,1795,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第3题④,2026,丰台,期末,第3题,choice,选必三/概念划分,道路分为“蹊、径、途、道、路”，犯了划分标准不一的逻辑错误。,分类误判,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1558,1796,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第4题②,2026,丰台,期末,第4题,choice,必修四/实践与认识,科技成果可直接转化为社会生产力。,转化环节省略,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1559,1797,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第4题③,2026,丰台,期末,第4题,choice,必修四/认识来源,水务机器人能够获取水环境信息，拓展了人们获得认识的来源。,认识论错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1560,1798,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第5题A,2026,丰台,期末,第5题,choice,选必三/定义,“人形机器人是指具有人类形态和功能的智能机械体”，犯了循环定义错误。,定义规则误判,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1561,1799,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第5题B,2026,丰台,期末,第5题,choice,选必三/换位推理,由“所有具有人类形态和功能的智能机械体都是人形机器人”，可推出所有人形机器人都是具有人类形态和功能的智能机械体。,换位规则错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1562,1800,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第5题D,2026,丰台,期末,第5题,choice,选必三/换质位推理,以“某智能机械体不是人形机器人”为前提进行换质位推理，可推出“某智能机械体是非人形机器人”。,推理类型混淆,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1563,1801,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第6题②,2026,丰台,期末,第6题,choice,哲学与文化/民族精神,中国结成为维系各族人民共同生活的精神支柱。,作用拔高,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1564,1802,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第6题④,2026,丰台,期末,第6题,choice,选必三/形象思维,借助抽象思维，以严谨的概念呈现中国结的不同内涵。,思维方法错配,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1565,1803,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第7题②,2026,丰台,期末,第7题,choice,必修三/地方立法,“废旧立新”简化法定程序，提高立法效率。,法治程序错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1566,1804,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第7题③,2026,丰台,期末,第7题,choice,必修三/民主立法,将实践中的成熟经验制度化、法治化，是民主立法的有效方式。,概念重心偏离,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1567,1805,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第8题①,2026,丰台,期末,第8题,choice,必修三/宪法宣传,开展宪法宣传旨在完善法律体系，实现国家治理有法可依。,活动功能错配,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1568,1806,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第8题②,2026,丰台,期末,第8题,choice,必修三/权力监督,开展宪法宣传健全监督机制，强化权力运行的制度约束。,主旨偏离,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1569,1807,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第9题①,2026,丰台,期末,第9题,choice,必修三/政协职能,政协通过政治协商，拓宽了与群众的沟通渠道。,活动性质误判,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1570,1808,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第9题④,2026,丰台,期末,第9题,choice,必修三/政府职能,政协履行文化职能，搭建普及科学知识的平台。,主体职能错位,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1571,1809,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第10题A,2026,丰台,期末,第10题,choice,法律与生活/债权凭证,欠条是证明财产所有权的有力证据。,权利类型混淆,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1572,1810,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第10题B,2026,丰台,期末,第10题,choice,法律与生活/违约责任,逾期未按约定支付货款，应承担赔偿损失的侵权责任。,责任性质错配,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1573,1811,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第10题C,2026,丰台,期末,第10题,choice,法律与生活/调解协议,人民调解达成协议一经双方签字即具有强制执行力。,法律效力错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1574,1812,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第11题①,2026,丰台,期末,第11题,choice,法律与生活/权利义务,四个案例共同体现权利与义务相一致，践行遵约守信。,共同点泛化,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1575,1813,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第11题②,2026,丰台,期末,第11题,choice,法律与生活/司法保护,案例共同体现优先维护弱势群体，织密法治保护网。,价值排序不准,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
V3-WO-1576,1814,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三期末 第12题②,2026,丰台,期末,第12题,choice,必修二/区域协同,京津冀共建园区同步同质发展，推进共同富裕。,发展目标误配,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md,found,answer-key-not-detected,E_choice_key_not_detected,needs-answer-key-check,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026丰台期末.md
