queue_id,priority,priority_reason,heading,entry_group,question_kind,thin_flags,material_chars,question_chars,why_chars,answer_chars,answer_point_markers,recommended_action,answer_excerpt
T0351,P3,choice-chain entry needs concise key/option/boundary clarity,11. 2024石景山一模 第3题（选择题）,legacy,choice,ANSWER_LT_120_CHARS,98,132,270,108,4,expand answer landing into concrete exam sentence; keep as choice-chain; do not inflate into subjective rubric,正确项是 D（③④）：城市精神具有鲜明的区域性和时代性；城市精神植根于城市的深厚历史，反映市民所认同的价值追求。错项分析：①夸大社会意识反作用为“决定”未来发展；②把“社会意识相对独立性”误读为“与经济发展相矛盾”。
T0262,P3,choice-chain entry needs concise key/option/boundary clarity,13. 2025朝阳二模 第2题（选择题）,legacy,choice,ANSWER_LT_120_CHARS|WHY_LT_90_CHARS,48,273,60,81,2,expand material-to-principle recognition path; expand answer landing into concrete exam sentence; keep as choice-chain; do not inflate into subjective rubric,正确项是D，因为③抓住个性之美与法则之美的统一，④强调人在种花、育花、咏花、画花中的实践创造；把普遍性说成包含特殊性，或把物候现象直接说成严格客观规律，都是误判。
T0263,P3,choice-chain entry needs concise key/option/boundary clarity,14. 2025房山一模 第4题（选择题）,legacy,choice,SHORT_WITHOUT_POINT_MARKERS,81,116,263,172,0,add point structure only where the question is subjective; keep as choice-chain; do not inflate into subjective rubric,答案选C。北京经验是矛盾的普遍性的体现，曼谷有自己具体的气候、城市结构等特殊条件，把北京经验运用到曼谷治理中必须坚持共性与个性具体的、历史的统一。错项分析：A错把“可借鉴”拔高为“具有普遍适用性”，否定了曼谷特殊性；B错把人为合作误读为自在联系；D因果颠倒——材料是把北京形成的认识用于指导曼谷实践（认识对实践的指导），而非曼谷实践催生新认识。
T0013,P3,choice-chain entry needs concise key/option/boundary clarity,15. 2024海淀二模 第4题（选择题）,legacy,choice,ANSWER_LT_120_CHARS|SHORT_WITHOUT_POINT_MARKERS,112,95,139,89,0,expand answer landing into concrete exam sentence; add point structure only where the question is subjective; keep as choice-chain; do not inflate into subjective rubric,中央有关部门以基层干部被工作群束缚、形式主义困扰这一客观实际为出发点制定标准化规范化管理要求，先吃透实际情况再做出工作部署，体现一切从实际出发、实事求是是做好基层治理工作的前提。
T0190,P3,choice-chain entry needs concise key/option/boundary clarity,15. 2024西城一模 第12题（选择题）,legacy,choice,ANSWER_LT_120_CHARS|SHORT_WITHOUT_POINT_MARKERS,72,112,163,77,0,expand answer landing into concrete exam sentence; add point structure only where the question is subjective; keep as choice-chain; do not inflate into subjective rubric,正确项是 C：肯定与否定互为条件，且只存在于它们的联系中。错项分析：A 抹去界限走向同一；B 把肯定—否定割裂在不同事物之中；D 取消立场，放弃辩证否定。
T0246,P3,choice-chain entry needs concise key/option/boundary clarity,17. 2024西城二模 第7题（选择题）,legacy,choice,ANSWER_LT_120_CHARS,99,112,147,106,2,expand answer landing into concrete exam sentence; keep as choice-chain; do not inflate into subjective rubric,①规划师要因地制宜抓住每处街巷的矛盾特殊性(矛盾的特殊性原理及其方法论:具体问题具体分析)，②要实事求是，从新老居民现实生活方式的客观实际出发推动其焕新——这是用矛盾特殊性和实事求是回答“怎么打造精品宜居街巷”。
T0247,P3,choice-chain entry needs concise key/option/boundary clarity,18. 2024东城一模 第15题（选择题）,legacy,choice,ANSWER_LT_120_CHARS,85,143,160,98,6,expand answer landing into concrete exam sentence; keep as choice-chain; do not inflate into subjective rubric,正确项是 C（②③）：②具体问题具体分析（针对太平洋扇区观测空白这一特殊矛盾建设秦岭站）；③推动构建人类命运共同体。错项分析：①把“极地考察规律性条件”空泛化；④否定拼搏精神对极地科考的能动作用。
T0034,P3,choice-chain entry needs concise key/option/boundary clarity,19. 2024海淀一模 第2题（选择题）,legacy,choice,SHORT_WITHOUT_POINT_MARKERS,62,119,176,128,0,add point structure only where the question is subjective; keep as choice-chain; do not inflate into subjective rubric,正确项是 A：科研人员正确发挥主观能动性，从大脑信号—外部设备这一事物固有联系中把握并搭建联系，造福四肢截瘫患者。错项分析：B 颠倒认识发展方向；C 错把“获得正确认识”当作实践的目的；D 把“人脑与万物互联”抬升为人类自由全面发展的决定性因素，过度夸大。
T0377,P3,choice-chain entry needs concise key/option/boundary clarity,22. 2024西城二模 第8题（选择题）,legacy,choice,ANSWER_LT_120_CHARS|SHORT_WITHOUT_POINT_MARKERS,76,119,198,90,0,expand answer landing into concrete exam sentence; add point structure only where the question is subjective; keep as choice-chain; do not inflate into subjective rubric,先民通过修水利、与洪水搏斗、建海塘等长期治水实践，把分散的个体凝聚为协作共同体、把人与城紧紧绑在一起、把生产与民生捆在一起——劳动实践促进了社会关系的形成和发展，所以正确选项是C。
T0248,P3,choice-chain entry needs concise key/option/boundary clarity,22. 2024顺义二模 第3题（选择题）,legacy,choice,ANSWER_LT_120_CHARS,92,141,164,79,1,expand answer landing into concrete exam sentence; keep as choice-chain; do not inflate into subjective rubric,③各地文旅局根据本地独特的文化资源、地理风物、民俗特色“打造各自的文旅名片”，是从本地的矛盾特殊性出发、具体问题具体分析，是政府运用矛盾分析法科学履职的体现。
T0378,P3,choice-chain entry needs concise key/option/boundary clarity,23. 2024朝阳二模 第1题（选择题）,legacy,choice,ANSWER_LT_120_CHARS,125,147,171,114,2,expand answer landing into concrete exam sentence; keep as choice-chain; do not inflate into subjective rubric,①人民立场是马克思主义政党区别于其他政党的显著标志(人民立场是马克思主义政党的根本立场)；④坚持人民至上体现党的崇高理想(共产主义/民族复兴)和为最广大人民谋利益的一致性(党的初心使命与人民立场的统一)——两者结合即正确选项B。
T0402,P3,choice-chain entry needs concise key/option/boundary clarity,23. 2024西城二模 第9题（选择题）,legacy,choice,ANSWER_LT_120_CHARS|SHORT_WITHOUT_POINT_MARKERS,101,112,159,86,0,expand answer landing into concrete exam sentence; add point structure only where the question is subjective; keep as choice-chain; do not inflate into subjective rubric,主流媒体在做“智慧+”产品时，不能任由AIGC的“盲盒”结果裹挟内容方向，而要以内容创新为行业赋能、用主流价值观提供价值引领——这是价值观的导向作用在媒体融合实践中的落点。
T0035,P3,choice-chain entry needs concise key/option/boundary clarity,24. 2024石景山一模 第5题（选择题）,legacy,choice,ANSWER_LT_120_CHARS,73,116,254,110,4,expand answer landing into concrete exam sentence; keep as choice-chain; do not inflate into subjective rubric,正确项是 C（②④）：人能够把握深藏于自然天气现象背后的本质和规律；从事物固有的联系中把握事物，构建方案指导实践。错项分析：①方向错位——题干强调能动应对而非“被客观条件制约”；③把“人民群众利益”当作唯一标准，绝对化。
T0036,P3,choice-chain entry needs concise key/option/boundary clarity,25. 2024顺义二模 第2题（选择题）,legacy,choice,ANSWER_LT_120_CHARS|WHY_LT_90_CHARS,51,194,64,67,3,expand material-to-principle recognition path; expand answer landing into concrete exam sentence; keep as choice-chain; do not inflate into subjective rubric,正确项是D，其中③说明命名体现意识活动的能动创造性；①把形象化命名误说成抽象思维，②把飞行器与名称说成必然联系，都是对材料关系的误判。
T0288,P3,choice-chain entry needs concise key/option/boundary clarity,26. 2024顺义二模 第5题（选择题）,legacy,choice,ANSWER_LT_120_CHARS|SHORT_WITHOUT_POINT_MARKERS,82,140,134,117,0,expand answer landing into concrete exam sentence; add point structure only where the question is subjective; keep as choice-chain; do not inflate into subjective rubric,短视频塑造城市形象的价值，本质上是短视频作为客体所具有的属性(微观视角、情感叙事、引发共鸣)对主体(城市受众)的积极意义——价值是客体属性满足主体需要的关系；A把直接现实性塞给短视频、D把意识塞到决定地位，都是与认识论的典型易错边界。
T0222,P3,choice-chain entry needs concise key/option/boundary clarity,28. 2024海淀一模 第5题（选择题）,legacy,choice,ANSWER_LT_120_CHARS,54,128,167,104,4,expand answer landing into concrete exam sentence; keep as choice-chain; do not inflate into subjective rubric,正确项是 C（②④）：在矛盾双方的对立中把握统一、在统一中把握对立；把握矛盾问题的精髓——矛盾普遍性与特殊性的对立统一。错项分析：①混淆主要矛盾与矛盾主要方面；③把“看到曲折性”与“就能解决问题”错误地等同。
