question_id,suite_id,stable_locator,原始题号,题型,部分归属,知识节点,题型节点,是否有答案,是否有评分细则,是否有讲评,blocked_status,source_final_classification,codex_preliminary_action,codex_reason,excerpt
Q-2026东城期末-1,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q1,1,选择题,待判,前提;推理;概念;类比,三段论;假言推理;周延判断;逻辑三律与概念规则;假言推理;类比推理,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"1. 党和国家高度重视纪念庆典、授勋颁奖等典礼活动,并在实践中不断总结经验,中国特色社会主义大党 大国典礼制度不断丰富完善。 这一制度( ) 1旨在增强中国的国际地位和话语权 2是建设中华民族现代文明的根本途径 3展现出党和国家的政治品格和精神气质 4有利于凝聚强国建设和民族复兴的力量 A. 12 B. 13 C. 24 D. 34"
Q-2026东城期末-2,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q2,2,选择题,待判,中项;前提;周延;概念;结论,三段论;假言推理;周延判断;逻辑三律与概念规则;其他复合推理;归纳推理与因果探求;逻辑三律与概念规则,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"2. 手捧书卷,沉浸于文字构筑的世界;徜徉展区,欣赏独具特色的展品;清茗相伴,与三五好友谈书论 艺......“檀香书苑”“森林书屋”“良友书坊”等“小而美”的城市书房正在身边悄然涌现。这说明( ) 1阅读作为获取知识的来源,能够涵养精神、提升文化素养 2公共文化服务适应社会主要矛盾变化,更好地满足人民文化需求 3城市文化设施建设不断完善,助力书香社会建设 4传统文化的生命力依赖于城市书房的优化布局、丰富供给 A. 13 B. 14 C. 23 D. 24"
Q-2026东城期末-3,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q3,3,选择题,推理,三段论;中项;保真;假言;创新思维;判断;前提;周延;大项;小项;归纳;必要条件;推理;概念;类比;结论,三段论;假言推理;三段论;假言推理;周延判断;逻辑三律与概念规则;三段论;假言推理;逻辑三律与概念规则;假言推理;假言推理;类比推理;其他复合推理;归纳推理与因果探求;类比推理;逻辑三律与概念规则,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,same_type_index_or_boundary,control_base_audit_only,"3. 市民对自然之美、季节之韵的渴求日益增强。不同于以往保洁标准下城市落叶的“片叶不留”,很多城 市推行整体化“落叶缓扫”,让“丹黄朱翠”多些停留。从“片叶不留”到“落叶缓扫”,说明( ) A. 城市治理已超越“有没有”的基础保障,迈入“好不好”的品质追求 B. 保障城市安全卫生与尊重人文需求之间的矛盾推动城市精细化治理 ===== PAGE 2 ===== 第2页/共9页 C. 尊重自然节律、体现以人为本,推进政府管理工作规范化、程序化 D. 转变思维方式是市民成为城市治理主体的前提"
Q-2026东城期末-4,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q4,4,选择题,推理,前提;类比,类比推理,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,same_type_index_or_boundary,control_base_audit_only,"4. 40 亿年前,生命的种子如何萌发?某研究团队通过模拟早期地球环境条件,首次让核糖核酸与氨基酸通 过自发化学反应结合起来,形成了通向蛋白质合成的关键中间体。该成果为解答生命起源中“蛋白质如何 合成”的关键问题提供了全新思路,有望应用于人工生命系统构建、原位蛋白质合成技术以及新型药物的 精准递送。这表明( ) 1模拟早期地球环境的类比实验是认识和利用规律的前提 2核糖核酸与氨基酸的自在联系可能是生命起源的关键 3生命在物质的相对运动中实现了从低级到高级的进化 4基础科学的突破能够推动生物工程与生物技术的应用 A. 13 B. 14 C. 23 D. 24"
Q-2026东城期末-5,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q5,5,选择题,推理,前提,其他复合推理,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,same_type_index_or_boundary,control_base_audit_only,"5. 北京“冰糖葫芦”文创、甘肃麻辣烫玩偶、苏州“蟹黄黄”⋯⋯自带萌感的“可爱”产品频频出圈,掀 起了一波波消费热潮,推动了“可爱经济”的发展。对此,下列认识正确的是( ) A. “可爱”产品的创意精准契合了新时代人们的多元消费需求 B. “可爱”产品作为消费市场的新事物,实现了艺术表达与社会效益的同一 C. 市场调节具有盲目性,具有文化内涵的产品才能带来市场的健康有序发展 D. 善于分析传统文化与现代消费之间的关系是二者相互转化的前提条件"
Q-2026东城期末-6,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q6,6,选择题,推理,前提;结论,其他复合推理,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,same_type_index_or_boundary,control_base_audit_only,"6. 独居石是工业上重要的稀土矿石,但天然独居石中常伴生放射性元素。我国科研人员发现稀土元素在乌 毛蕨植物体内可生物成矿,形成一种名为“镧独居石”的矿物,这种独居石纯净无辐射。若具备下述哪个 前提,“乌毛蕨形成的镧独居石具有绿色提取前景”的结论必然成立( ) A. 只有纯净无辐射的独居石,才有绿色提取前景 B. 只有具有绿色提取前景的,才是纯净无辐射的独居石 ===== PAGE 3 ===== 第3页/共9页 C. 有的纯净无辐射的独居石具有绿色提取前景 D. 部分生物成矿形成的矿物具有绿色提取前景"
Q-2026东城期末-7,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q7,7,选择题,推理,大项,三段论,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,same_type_index_or_boundary,control_base_audit_only,"7. 某高中举办“科技+体育”运动会,设置四大项目:“AI 运动数据挑战赛”“AI 主题闯关”“跨年级智 能接力赛”“人机赛跑”。四位老师对比赛结果作出如下预测: 周老师:“人机赛跑”会达标。 吴老师:如果“AI 运动数据挑战赛”达标,那么“跨年级智能接力赛”就不会达标。 郑老师:如果“人机赛跑”未达标,那么“AI 主题闯关”也未达标。 王老师:“AI 运动数据挑战赛”和“跨年级智能接力赛”都会达标。 上述四人的预测仅有一个符合事实,以下哪项不可能为真( ) A. AI 运动数据挑战赛达标,AI 主题闯关未达标 B. 跨年级智能接力赛达标,AI 运动数据挑战赛达标 C. AI 主题闯关达标,跨年级智能接力赛未达标 D. AI 主题闯关达标,人机赛跑未达标"
Q-2026东城期末-8,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q8,8,选择题,待判,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"8. 中共中央正式印发了《中国共产党思想政治工作条例》。该条例作为我们党历史上第一部关于思想政治工 作的统领性、综合性基础主干法规,为做好新时代思想政治工作提供了基本遵循。这说明( ) A. 加强思想政治工作是全面建设社会主义现代化国家的首要任务 B. 加强党对思想政治工作的全面领导,提高思想政治工作的制度化水平 C. 中国共产党不断健全党内法规,完善了中国特色社会主义法律规范体系 D. 思想政治工作作为一种先进社会意识,有利于提升人们思想政治素养"
Q-2026东城期末-9,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q9,9,选择题,待判,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"9. 东城区人大常委会坚持“主任会议成员接待人大代表”常态化,推动代表建议及时提交区政府部门办理, 组织代表参加全区重要会议与活动;设立代表专业小组,开展专项议题调研;对代表履职行为进行量化记 录和评价,形成“一人一档”履职档案。这一系列举措( ) 1丰富代表履职方式,推动全过程人民民主走深走实 2展现基层人大担当作为,将人大制度优势转化为治理效能 3表明人大代表依法行使质询权,促进决策、监督有效衔接 4完善人大对重大事项的议事程序,夯实权力运行的基石 A. 12 B. 14 C. 23 D. 34"
Q-2026东城期末-10,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q10,10,选择题,待判,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"10. 下列对案例的分析正确的是( ) 案例 分析 A 李某向张某借款,把其持有的银行承兑汇票原件交付给张 某,设立担保物权,但未办理登记。借款到期,李某无力消 偿债务 遵循民法平等原则,合理分配李某 和张某之间的权利和义务,张某无 优先受偿权 B 甲公司“门禁系统的电路解码装置”含有不被公众知晓的技 乙公司侵犯了甲公司的专利权 ===== PAGE 4 ===== 第4页/共9页 术信息,乙公司未经许可,破译该技术信息,并将搭载该技 术的产品投产销售 C 姜某长期使用某款AI 付费软件,在一次强制升级过程中,界 面提示必须同意安装其捆绑的另一款应用,否则无法完成升 级 软件公司侵犯了消费者知情权,违 背了民法自愿原则 D 书画家王某将一幅画作赠与好友张某。后张某将该作品在其 经营的书画馆公开展览,并擅自汇编出版。王某深感不满, 要求张某返还作品 张"
Q-2026东城期末-11,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q11,11,选择题,待判,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"11. 小王入职时,上司口头承诺“灵活工作制”,但未签劳动合同。后公司推行打卡制度,小王数次忘记打 卡,经提醒仍未补打卡。最终,公司以小王“多次旷工,严重违反规章制度”为由单方将其解雇。对此, 下列说法正确的是( ) A. 因双方未签订书面劳动合同,劳动关系未成立,公司解雇无须承担责任 B. “灵活工作制”的口头承诺具有法律效力,公司应当给予小王经济补偿 C. 公司侵犯劳动者合法权益,构成违法解除劳动合同 D. 小王可以向劳动保障监察部门投诉,提起行政复议"
Q-2026东城期末-12,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q12,12,选择题,待判,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"12. 浙江一位农村集体经济经理人采用市场化营销策略,让水稻产业实现了品牌化经营,集体经营性收入逐 年增加。北京某位经理人串联古渠、古道等千年文脉资源,将“小桥流水人家”“古道西风瘦马”的诗意 变为游客可沉浸的体验......这些做法( ) 农村集体经济经理人 指为发展壮大新型农村集体经济,受农村集体经济组织委托,从事资源发包、物业出租、居间服务、经 营性财产运营等经济活动经营管理的人员。 1引入市场机制,推动资源优化配置,提高了集体资产的运营效率 2运用先进管理理念,创新经营模式,是激活集体经济的决定力量 3延伸产业链条,推动产业融合发展,提升农村产业的市场竞争力 4盘活农村生产要素,推动土地所有权流转,发展了农村生产力 A. 12 B. 13 C. 24 D. 34"
