block_id,type,style,text
4744,paragraph,Normal,· 练习主线：围绕“五大工程如何扩大中拉利益汇合点”组织，扣住团结、发展、文明、和平、民心五类工程。
4745,paragraph,Normal,· 可写方向：说明五大工程如何扩大中拉共同利益、促进互利共赢，并推动中拉命运共同体建设。
4746,paragraph,Heading 2,具体治理议题与文明互鉴
4747,paragraph,Heading 3,核心答题点：坚持共同但有区别的责任，要求发达国家为完善全球气候治理承担更多责任
4748,paragraph,Normal,1. 2024朝阳二模Q20
4749,paragraph,Normal,【材料触发点】 题面强调全球过量碳排放主要来自发达国家，且《联合国气候变化框架公约》和《巴黎协定》要求发达国家率先减排并支持发展中国家，触发共同但有区别的责任。
4750,paragraph,Normal,【设问】 结合研讨背景，运用《当代国际政治与经济》知识，完成下表。
4751,paragraph,Normal,"【为什么能想到】 题面给出""全球过量碳排放主要来自发达国家""的事实，同时把《联合国气候变化框架公约》《巴黎协定》中""发达国家率先减排并支持发展中国家""的规定摆出；事实与条约义务两条线在同一段汇合，区分责任的依据已经写在材料里。""基本原则""一栏还需要一条带区分性的责任原则，不能只说""大家都有责任""，必须解释为何责任要按历史排放和发展阶段加权。先把发达国家累积排放与条约义务作为""区别""的依据，再把发达国家的资金、技术、减排承诺列为应兑现的具体内容，最后指向由发达国家承担更多责任以完善全球气候治理。"
4752,paragraph,Normal,【答案落点】 完善全球气候治理应坚持共同但有区别的责任，发达国家应认真兑现资金、技术和减排承诺，为完善全球气候治理承担更多责任。
4753,paragraph,Normal,【同题组】 （按原题答题层次）
4754,paragraph,Normal,· 答题层次：本题8分，基本原则2分，各方达成共识6分。
4755,paragraph,Normal,· 基本原则（2分）：平等（1分；有平等/公平/公正/多边主义/协商一致一词即可）；开放（1分；有开放/合作/共享/共赢/包容/求同存异/共商共建一词即可）。
4756,paragraph,Normal,· 共识一：为什么完善全球气候治理（1分）：气候变化给全人类带来巨大风险和挑战，气候治理已成为全球治理的重要议题之一；或写气候变化是全球性挑战、应对气候变化是人类共同责任。
4757,paragraph,Normal,· 共识二：如何完善全球气候治理（5分）：各主权国家和国际组织携手建立公平合理、合作共赢的全球气候治理体系；可替代为共商共建共享全球治理观、公平正义合作共赢的新型国际关系、共同利益是国家合作的基础，并推动构建人类命运共同体；不同国家从各自实际出发落实责任，尤其发达国家为完善全球气候治理承担更多责任；跨国公司等全球企业尤其工业领域企业致力于技术创新，加快绿色低碳转型，降低碳排放。答出1个角度2分、2个角度4分、3个角度5分。
4758,paragraph,Normal,· 补充提醒：从统筹传统安全和非传统安全、完善参与全球安全治理机制角度作答，可作为1分补充，但不能替代三个主要角度。
4759,paragraph,Heading 3,核心答题点：跨国公司等全球企业，尤其是工业领域企业，应致力于技术创新，加快绿色低碳转型，努力降低碳排放
4760,paragraph,Normal,1. 2024朝阳二模Q20
4761,paragraph,Normal,【材料触发点】 研讨背景指出能源转型和技术创新成为迫切要求，气候治理不能只靠政府承诺，还需要跨国公司和工业企业用技术创新降低排放。
4762,paragraph,Normal,【设问】 结合研讨背景，运用《当代国际政治与经济》知识，完成下表。
4763,paragraph,Normal,"【为什么能想到】 研讨背景把""能源转型""和""技术创新""列为对气候治理的迫切要求；这两个词都把行动主体压到了产业一端，单靠政府间的减排承诺无法兑现。表格的""共识""一栏要补出一条政府之外的责任主体，必须把工业领域企业从被监管对象升格为减排行动的主体。先把能源转型和技术创新的迫切性列为企业责任的来源，再把跨国公司和工业企业接为减排行动的主力，最后指向通过技术创新、绿色低碳转型降低碳排放，为完善全球气候治理提供企业行动支撑。"
4764,paragraph,Normal,【答案落点】 跨国公司等全球企业，尤其是工业领域企业，应致力于技术创新，加快绿色低碳转型，努力降低碳排放，为完善全球气候治理提供企业行动支撑。
4765,paragraph,Normal,【同题组】 （按原题答题层次）
4766,paragraph,Normal,· 答题层次：本题8分，基本原则2分，各方达成共识6分。
4767,paragraph,Normal,· 基本原则（2分）：平等（1分；有平等/公平/公正/多边主义/协商一致一词即可）；开放（1分；有开放/合作/共享/共赢/包容/求同存异/共商共建一词即可）。
4768,paragraph,Normal,· 共识一：为什么完善全球气候治理（1分）：气候变化给全人类带来巨大风险和挑战，气候治理已成为全球治理的重要议题之一；或写气候变化是全球性挑战、应对气候变化是人类共同责任。
4769,paragraph,Normal,· 共识二：如何完善全球气候治理（5分）：各主权国家和国际组织携手建立公平合理、合作共赢的全球气候治理体系；可替代为共商共建共享全球治理观、公平正义合作共赢的新型国际关系、共同利益是国家合作的基础，并推动构建人类命运共同体；不同国家从各自实际出发落实责任，尤其发达国家为完善全球气候治理承担更多责任；跨国公司等全球企业尤其工业领域企业致力于技术创新，加快绿色低碳转型，降低碳排放。答出1个角度2分、2个角度4分、3个角度5分。
4770,paragraph,Normal,· 补充提醒：从统筹传统安全和非传统安全、完善参与全球安全治理机制角度作答，可作为1分补充，但不能替代三个主要角度。
4771,paragraph,Heading 3,核心答题点：超越集团政治、实力至上和少数国家垄断价值定义的治理逻辑
4772,paragraph,Normal,1. 2024西城二模Q19
4773,paragraph,Normal,【材料触发点】 题面集中列出恃强凌弱、巧取豪夺、零和博弈、结盟对抗和封闭排他，这些都是旧国际关系逻辑，中国答案需要先批判集团政治、实力至上和少数国家垄断价值定义。
4774,paragraph,Normal,【设问】 结合材料，阐述中国答案所体现的处理国际关系的新思路。
4775,paragraph,Normal,【为什么能想到】 题面集中列出恃强凌弱、巧取豪夺、零和博弈、结盟对抗和封闭排他，这些都是旧国际关系逻辑。中国答案强调超越集团政治的“小圈子”规则、实力至上的逻辑和少数西方国家定义的“普世价值”，体现的是反对霸权主义和强权政治、以更公平的新思路处理国际关系。
4776,paragraph,Normal,【答案落点】 中国答案超越集团政治的“小圈子”规则、实力至上的逻辑和少数西方国家定义的“普世价值”，反对霸权主义和强权政治，为处理国际关系提供更公平的新思路。
4777,paragraph,Normal,【同题组】 （按原题答题层次）
4778,paragraph,Normal,· 答题层次：本题5分，1分总判断，4分任取二点
4779,paragraph,Normal,· 总判断（1分）：全人类是一个命运与共的大家庭，国与国之间利益交汇、命运交织、休戚与共；也可用和平与发展作时代背景替代
4780,paragraph,Normal,· 新思路层（4分，以下任取二点，每点2分）：人类命运共同体理念超越集团政治的“小圈子”规则；超越实力至上的逻辑；超越少数国家定义“普世价值”的垄断；顺应时代潮流，倡导全球协作，推动国际秩序朝着更加公正合理的方向发展。正面解释可展开为赋予发展中国家更多发言权、推动国际关系民主化、坚持真正的多边主义、完善全球治理等
