audit_id,source,norm_year,norm_district,norm_stage,norm_question,question_nature,evidence_grade_initial,covered_by_latest_docx,section,material,trigger,logic,bundle_path,norm_key
V3-FW-0470,2024北京西城高三二模 第1题,2024,西城,二模,1,choice,C,True,本轮进展（2024西城二模三线闭环补强）,党的十八大到二十大反复强调人民主体、以人民为中心、人民至上，并把人民至上同马克思主义唯物史观的“现实的人”相连。,人民立场 / 人民群众 / 价值观导向,正确项落在马克思主义人民性和历史观、价值观统一。材料不是一般政治口号罗列，而是把“人民是谁、发展为了谁、理论站在谁一边”连成唯物史观链条；学生遇到人民至上材料，要先翻译成人民群众是历史主体、正确价值选择站在最广大人民立场上。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024西城二模.md,2024|西城|二模|1
V3-FW-0471,2024北京西城高三二模 第2题,2024,西城,二模,2,choice,C,False,本轮进展（2024西城二模三线闭环补强）,“一线生花”用民族刺绣展呈现多民族代表性绣品，并把“一线”指向铸牢中华民族共同体意识的主线。,中华民族共同体意识 / 文化多样性 / 中华文化整体性,正确项强调共同体主线和民族复兴“盛世华章”。材料不是单纯赞美地方刺绣多样，而是把多民族文化资源组织到中华民族共同体叙事中：多样性要在共同性中凝聚，共同性又通过各民族文化之花具体呈现。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024西城二模.md,2024|西城|二模|2
V3-FW-0472,2024北京西城高三二模 第7题,2024,西城,二模,7,choice,C,True,本轮进展（2024西城二模三线闭环补强）,北京老城街巷治理拆除架空线、私搭乱建和乱停放，同时保留蓝天红墙、白塔、青砖灰瓦和胡同肌理。,矛盾特殊性 / 一切从实际出发 / 守正创新,正确项要求规划师因地制宜、知晓每处街巷矛盾特殊性，并实事求是重视新老居民生活方式焕新。材料提示老城更新不能一拆了之，也不能原封不动；要把历史文脉、空间安全、居民生活和城市品质作为具体条件综合分析。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024西城二模.md,2024|西城|二模|7
V3-FW-0473,2024北京西城高三二模 第8题,2024,西城,二模,8,choice,C,True,本轮进展（2024西城二模三线闭环补强）,良渚水利系统、它山堰、千里标准海塘等治水工程跨越数千年，服务文明发展、城市守护和人民生命幸福。,实践观点 / 劳动推动社会关系形成和发展 / 人与自然关系,正确项落在治水实践和劳动促进社会关系形成发展。材料用连续治水史说明，人类不是旁观自然，而是在改造自然、组织协作、建设工程和守护共同生活中形成社会关系；治水题要抓“实践改造自然 -> 协作关系形成 -> 文明和社会发展”。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024西城二模.md,2024|西城|二模|8
V3-FW-0474,2024北京西城高三二模 第9题,2024,西城,二模,9,choice,C,True,本轮进展（2024西城二模三线闭环补强）,主流媒体用AIGC生成各地地标幻想视频，但实操像开盲盒，结果不可完全预知。,文化创新 / 价值观导向 / 技术与内容关系,正确项强调主流媒体推出“智慧+”产品，不仅要技术创新，更要内容创新和价值引领。材料关键不是“AI越强越好”，而是技术生成具有不确定性，必须由内容判断和价值方向来统摄，才能让数字技术服务文化传播和社会正向表达。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024西城二模.md,2024|西城|二模|9
V3-FW-0475,2024北京朝阳高三期中 第1题,2024,朝阳,期中,1,choice,C,True,本轮进展（2024朝阳期中套卷级三线闭环）,国家授予功勋模范人物荣誉，强调他们为新中国建设和发展作出杰出贡献，号召学习忠诚、执着、朴实的优秀品格。,人生价值 / 价值判断与价值选择 / 民族精神和时代精神,正确项落在“为国尽责、为民服务中实现个人价值”和“学习新知识、掌握新技能、练就真本领”。材料不是单纯歌颂荣誉，而是把个人能力、国家需要和人民服务连在一起；学生遇到先进人物材料，要把价值实现写成“正确价值判断 -> 投身社会实践 -> 服务国家和人民”。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区期中__2024朝阳期中.md,2024|朝阳|期中|1
V3-FW-0476,2024北京朝阳高三期中 第2题,2024,朝阳,期中,2,choice,C,False,本轮进展（2024朝阳期中套卷级三线闭环）,江南民居、闽西土楼、陕北窑洞分别承载水乡意境、天圆地方与和合观念、乡愁与家风绵延。,文化载体 / 文化影响人 / 中华优秀传统文化,正确项落在“家文化深刻影响中国人的精神世界”。民居不是单纯建筑样式，而是地域生活、家庭伦理、审美意境和精神寄托的载体；材料中的“寄托、珍视、承载、安抚乡愁”直接触发文化对人的精神塑造。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区期中__2024朝阳期中.md,2024|朝阳|期中|2
V3-FW-0477,2024北京朝阳高三期中 第3题,2024,朝阳,期中,3,choice,C,False,本轮进展（2024朝阳期中套卷级三线闭环）,王维绘画不拘四时，把桃、杏、芙蓉、莲花同画一景，并出现“雪中芭蕉”，评价中有人看到“意到便成、造理入神”。,意识的自觉选择性和能动创造性 / 艺术创作,正确项落在意识活动的自觉选择性和能动创造性。材料不是让学生判断画作是否机械写实，而是说明艺术创作会基于客观对象进行选择、重组和创造，形成高于直接实景摹写的审美表达。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区期中__2024朝阳期中.md,2024|朝阳|期中|3
V3-FW-0478,2024北京朝阳高三期中 第4题,2024,朝阳,期中,4,choice,C,False,本轮进展（2024朝阳期中套卷级三线闭环）,某地在人工除草、化学农药除草之外，用肉苁蓉根系抑制杂草、改变土壤酸碱度，防止杂草覆盖土壤并保护粮食生产。,联系观点 / 系统优化方法 / 创新意识,正确项落在从整体上把握草、粮、地之间联系，并在保留原有方法基础上增加新的防治手段。材料提示学生不要只看“除草”单点，而要把杂草、粮食、土壤、方法组合成系统，利用对象间联系形成治理新方案。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区期中__2024朝阳期中.md,2024|朝阳|期中|4
V3-FW-0479,2024北京朝阳高三期中 第5题,2024,朝阳,期中,5,choice,C,False,本轮进展（2024朝阳期中套卷级三线闭环）,亚里士多德把哲理探索写成从对自然万物惊异、积累解释，到说明日月星辰运行和宇宙创生的过程。,哲学起源 / 认识发展 / 理性认识,正确项抓住哲理探索的发生、路径和过程，以及从表面现实走向深层理性认识。材料里的“惊异、迷惑、积累解释、作成说明”是一条认识深化链，提示学生把哲学理解为人追问人与世界关系、从现象走向本质的理性活动。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区期中__2024朝阳期中.md,2024|朝阳|期中|5
V3-FW-0480,2024北京朝阳高三期中 第6题,2024,朝阳,期中,6,choice,C,False,本轮进展（2024朝阳期中套卷级三线闭环）,我国探月工程20年来聚焦关键核心技术持续攻关，在科学发现、技术创新、工程实践、成果转化、国际合作等方面取得成果，并走出高质量、高效益的月球探测之路。,发展观点 / 实践创新 / 民族精神,正确项落在中国特色发展之路和探月精神增强民族自信。材料不是说人能创新规律或技术决定事业方向，而是说明长期工程实践、关键技术攻关和精神力量共同推动航天事业发展，形成自信心、自尊心和自豪感。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区期中__2024朝阳期中.md,2024|朝阳|期中|6
V3-FW-0481,2024北京朝阳高三期中 第10题,2024,朝阳,期中,10,choice,C,False,本轮进展（2024朝阳期中套卷级三线闭环）,中国式现代化要求人与自然和谐共生，蓝天白云、繁星闪烁、鸟语花香田园风光等美好愿景正在变成现实。,量变质变 / 发展观点 / 生态文明价值导向,正确项落在把握事物发展过程中量变与质变的关系。材料从“愿景”到“正在变成现实”，提示学生看到生态治理不是一蹴而就，而是在持续实践、条件积累和阶段性突破中推动美好生态目标转化为现实成果。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区期中__2024朝阳期中.md,2024|朝阳|期中|10
V3-FW-0482,2024北京丰台高三二模 第1题,2024,丰台,二模,1,choice,C,False,本轮进展（2024丰台二模套卷级三线闭环）,《没有共产党就没有新中国》从革命年代传唱到新时代，已经不是简单歌曲，而是人民心中颠扑不破的真理。,革命文化 / 人民斗争经验 / 价值观导向,正确项落在近代以来中国人民斗争经验的生动表达，并激励人民在党的领导下不断从胜利走向新的胜利。材料不是考歌曲本身，而是考文艺作品如何承载历史经验和价值认同；答题要写“革命文化载体 -> 人民历史经验 -> 现实奋斗动力”。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024丰台二模.md,2024|丰台|二模|1
V3-FW-0483,2024北京丰台高三二模 第10题,2024,丰台,二模,10,choice,C,False,本轮进展（2024丰台二模套卷级三线闭环）,农谚是口口相传的农业操作手册，寥寥几字却千锤百炼，道理深刻。,实践是认识的基础 / 不完全归纳推理 / 从特殊到一般,正确项同时抓“生产实践基础”和“由个别特殊认识推出一般性结论”。农谚不是凭空演绎，而是农民在长期春耕、节气、农时实践中积累个别经验，再概括为可重复使用的操作规则；遇到经验口诀类材料，要把“实践积累 -> 归纳概括 -> 指导实践”写清楚。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024丰台二模.md,2024|丰台|二模|10
V3-FW-0484,2024北京丰台高三二模 第11题,2024,丰台,二模,11,choice,C,False,本轮进展（2024丰台二模套卷级三线闭环）,类博物馆以博物馆为参照，但在展示、收藏、教育等方面更灵活，北京多家体育、声音艺术、数字藏品类博物馆挂牌开放。,文化载体 / 公共文化服务 / 文化功能,正确项落在以更加多元的展品为人们文化生活提供新选择，并发挥文化引领风尚、教育人民、服务社会、推动发展的功能。材料不是单纯新增场馆数量，而是通过新型文化空间扩大文化供给，满足人民精神文化生活。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024丰台二模.md,2024|丰台|二模|11
