atom_id,bucket,core_point,expression_variant,source_question,scoring_position,evidence_level,source_boundary,material_trigger_fusion,answer_sentence_fusion,merge_action,boundary_note,promotion_status,source_ledger_refs,_file,final_bucket,final_core_cluster
M-FS25YM-01,经济全球化,国际竞争的实质推动高水平对外开放，以科技发展建设创新型、开放型世界经济，促进经济全球化发展,国际竞争；高水平对外开放；创新型开放型世界经济,2025房山一模 Q18(2),细则1：4分；建设创新型、开放型世界经济不可替代,P0_formal_scoring_pdf,formal_point_rubric,开源战略的技术革新服务全球技术共享，材料指向科技竞争和开放合作，触发开放型世界经济。,面对以经济和科技实力为基础的国际竞争，中国坚持高水平对外开放，以科学技术发展推动建设创新型、开放型世界经济，促进经济全球化发展。,merge_with_innovative_open_world_economy_core,不可替代项必须保留,candidate_with_fixes,2025房山一模_Q18(2)_SRC_SRC_8ee813c0b52e;2025房山一模_Q18(2)_SRC_SRC_dc005114eca8,scoring_atom_table_batch04M_remaining_prelim.csv,经济全球化,建设开放型世界经济，参与全球经济治理和规则制定
M-FS25YM-02,联合国,在联合国宗旨和原则框架下构建人类命运共同体，加强国际交流合作，积极参与全球治理,和平与发展；联合国宗旨原则；HMC；正确义利观,2025房山一模 Q18(2),细则2：3分；联合国宗旨和原则不可替代；正确义利观可替代合作,P0_formal_scoring_pdf,formal_point_rubric,AI国际合作决议和多国声明说明开源战略进入全球治理场域，触发UN框架和HMC。,中国顺应和平与发展的国际潮流，在联合国宗旨和原则框架下构建人类命运共同体，加强国际交流合作，积极参与全球治理。,merge_with_un_charter_hmc_global_governance_core,逻辑1分另记，不作核心术语,candidate_with_fixes,2025房山一模_Q18(2)_SRC_SRC_8ee813c0b52e;2025房山一模_Q18(2)_SRC_SRC_dc005114eca8,scoring_atom_table_batch04M_remaining_prelim.csv,理论,维护国家利益并兼顾他国合理关切，坚持正确义利观
M-CP25EM-01,经济全球化,利用国内国际两个市场两种资源，建设现代化产业体系，提高对外开放质量和效益,吸引外资；先进技术和管理经验；两市场两资源,2025昌平二模 Q21,意义项：任选2个给2分；评分细则见点给分,P0_formal_scoring_pptx_no_explicit_book_guard,no_explicit_book_but_xuanbiyi_scoring_terms,开放型经济意义题虽然未显式限定选必一，但外资进入和资源联动直接触发两个市场两种资源。,扩大开放、吸引外资有利于引入先进技术和管理经验，充分利用国内国际两个市场两种资源，建设现代化产业体系，提高对外开放质量和效益。,merge_with_two_markets_two_resources_core,无明确书本限定，guarded 进入经济全球化表述积累,candidate_with_guard,2025昌平二模_Q21_SRC_SRC_2df7863ec9eb;2025昌平二模_Q21_SRC_SRC_f67354a12eea,scoring_atom_table_batch04M_remaining_prelim.csv,经济全球化,充分利用国内国际两个市场、两种资源，增强国内国际循环联动
M-CP25EM-02,经济全球化,加强人员交流和经贸合作，营造市场化、法治化、国际化营商环境,免签；融资服务；涉外知识产权保护,2025昌平二模 Q21,意义项：任选1个给1分,P0_formal_scoring_pptx_no_explicit_book_guard,no_explicit_book_but_xuanbiyi_scoring_terms,服务保障和免签扩大降低外资合作成本，触发经贸合作与营商环境。,相关举措有利于加强各国人员交流和经贸合作，营造市场化、法治化、国际化营商环境，增强外资投资中国的信心。,merge_with_business_environment_trade_cooperation_core,guarded,candidate_with_guard,2025昌平二模_Q21_SRC_SRC_2df7863ec9eb;2025昌平二模_Q21_SRC_SRC_f67354a12eea,scoring_atom_table_batch04M_remaining_prelim.csv,经济全球化,建设开放型世界经济，参与全球经济治理和规则制定
M-CP25EM-03,中国,打造高水平开放合作平台，提升中国在全球经济治理中的话语权和影响力,投资中国品牌；开放合作平台；全球经济治理话语权,2025昌平二模 Q21,意义项：任选2个给2分,P0_formal_scoring_pptx_no_explicit_book_guard,no_explicit_book_but_xuanbiyi_scoring_terms,投资中国品牌和项目撮合把外资合作平台化，触发全球经济治理中的中国影响。,打造“投资中国”品牌有利于建设高水平开放合作平台，提升中国在全球经济治理中的话语权和影响力。,merge_with_global_economic_governance_voice_core,guarded,candidate_with_guard,2025昌平二模_Q21_SRC_SRC_2df7863ec9eb;2025昌平二模_Q21_SRC_SRC_f67354a12eea,scoring_atom_table_batch04M_remaining_prelim.csv,经济全球化,建设开放型世界经济，参与全球经济治理和规则制定
M-CP25EM-04,经济全球化,推动构建更加开放、包容的全球经济格局,开放包容全球经济格局；推动经济全球化发展,2025昌平二模 Q21,意义项：任选2个给2分；细则补充推动经济全球化发展可给分,P0_formal_scoring_pptx_no_explicit_book_guard,no_explicit_book_but_xuanbiyi_scoring_terms,更高水平开放型经济不仅利于中国，也向世界释放开放合作信号，触发开放包容全球经济格局。,中国扩大开放有利于推动构建更加开放、包容的全球经济格局，推动经济全球化发展。,merge_with_open_inclusive_global_economic_pattern_expression,与完整五词方向区分，不补写未出现的平衡共赢,candidate_with_guard,2025昌平二模_Q21_SRC_SRC_2df7863ec9eb;2025昌平二模_Q21_SRC_SRC_f67354a12eea,scoring_atom_table_batch04M_remaining_prelim.csv,经济全球化,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展
M-SJS25YM-01,政治多极化,坚持共商共建共享的全球治理观,各国事务由本国政府和人民决定；国际事务平等互利共同商量,2025石景山一模 Q17(2),四点各2分：全球治理观,P0_formal_scoring_doc,formal_point_rubric,北京宣言要求概述中国主张，全球治理的决策方式触发共商共建共享全球治理观。,中国主张坚持共商共建共享的全球治理观，国际上的事由各国政府和人民平等互利共同商量着办。,merge_with_global_governance_view_core,P0逐点,candidate_with_fixes,2025石景山一模_Q17(2)_SRC_SRC_700c0fe3ebe1;2025石景山一模_Q17(2)_SRC_SRC_949be36f2037,scoring_atom_table_batch04M_remaining_prelim.csv,政治多极化,共商共建共享的全球治理观
M-SJS25YM-02,政治多极化,坚持国家不分大小强弱贫富一律平等，推动国际关系民主化,平等参与决策；享受权利；履行义务,2025石景山一模 Q17(2),四点各2分：国际关系民主化,P0_formal_scoring_doc,formal_point_rubric,材料反对双重标准、强调国际法平等适用，触发国家平等和国际关系民主化。,中国主张坚持国家不分大小、强弱、贫富一律平等，平等参与决策、享受权利、履行义务，共同推动国际关系民主化。,merge_with_international_relations_democratization_core,P0逐点,candidate_with_fixes,2025石景山一模_Q17(2)_SRC_SRC_700c0fe3ebe1;2025石景山一模_Q17(2)_SRC_SRC_949be36f2037,scoring_atom_table_batch04M_remaining_prelim.csv,政治多极化,推动国际关系民主化，坚持真正的多边主义，推动国际秩序朝公正合理方向发展
M-SJS25YM-03,经济全球化,推进普惠包容的经济全球化，实现共同发展繁荣,不同国家参与并享有发展成果；普惠包容,2025石景山一模 Q17(2),四点各2分：普惠包容经济全球化,P0_formal_scoring_doc,formal_point_rubric,北京宣言谈全球化蛋糕和发展成果公平惠及各国，触发普惠包容经济全球化。,中国主张推进普惠包容的经济全球化，让不同国家都能参与并享有经济社会发展成果，实现共同发展繁荣。,merge_with_inclusive_globalization_expression,保留普惠包容，不替换完整五词,candidate_with_fixes,2025石景山一模_Q17(2)_SRC_SRC_700c0fe3ebe1;2025石景山一模_Q17(2)_SRC_SRC_949be36f2037,scoring_atom_table_batch04M_remaining_prelim.csv,经济全球化,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展
M-SJS25YM-04,联合国,践行真正的多边主义，维护以联合国为核心的国际体系和以国际法为基础的国际秩序,真正多边主义；联合国核心；国际法秩序,2025石景山一模 Q17(2),四点各2分：多边主义/UN/国际法,P0_formal_scoring_doc,formal_point_rubric,完善全球治理必须说明国际体系和秩序基础，触发真正多边主义与联合国核心地位。,中国主张践行真正的多边主义，坚定维护以联合国为核心的国际体系、以国际法为基础的国际秩序。,merge_with_true_multilateralism_un_core_international_law_order,P0逐点,candidate_with_fixes,2025石景山一模_Q17(2)_SRC_SRC_700c0fe3ebe1;2025石景山一模_Q17(2)_SRC_SRC_949be36f2037,scoring_atom_table_batch04M_remaining_prelim.csv,联合国,以联合国为核心的国际体系、联合国作用与中国的联合国身份
M-SY25YM-01,中国,项目本身聚焦发展中国家紧迫需求，灵活实施、可推广，形成品牌和共同发展目标,小而美；紧迫需求；快速响应；规模小可统筹,2025顺义一模 Q20,项目本身创新和实践优势2分,P0_formal_scoring_docx,formal_point_rubric,设问问为何成为亮点和名片，首先要解释项目形态本身适配发展中国家基层需求。,“小而美”项目聚焦发展中国家紧迫需求，灵活实施、快速响应基层社区需求，规模小、易统筹、可推广，形成品牌和共同发展目标。,expression_accumulation_small_beautiful_project_features,偏项目机制，不作教材核心主频,candidate_with_fixes,2025顺义一模_Q20_SRC_SRC_6087ed54082b;2025顺义一模_Q20_SRC_SRC_54c5e688c015,scoring_atom_table_batch04M_remaining_prelim.csv,中国,国际发展合作、南南合作与“小而美”项目
M-SY25YM-02,中国,改善民生、促进就业和经济社会发展，提升当地民众获得感,中老铁路安居村；200口井；中国园林；公共卫生/民生,2025顺义一模 Q20,项目对当地价值2分,P0_formal_scoring_docx,formal_point_rubric,项目案例直接改善水、交通、就业和精神文化生活，触发当地民生与发展价值。,“小而美”项目改善民生、促进就业和经济社会发展，提升当地民众获得感。,merge_with_international_development_local_value_core,P0逐点,candidate_with_fixes,2025顺义一模_Q20_SRC_SRC_6087ed54082b;2025顺义一模_Q20_SRC_SRC_54c5e688c015,scoring_atom_table_batch04M_remaining_prelim.csv,中国,改善民生、促进就业和经济社会发展，提升当地民众获得感
M-SY25YM-03,中国,传播中华文化、增强文明互鉴，体现正确义利观、共商共建共享原则和负责任大国形象,正确义利观；共商共建共享；大国担当；和平外交政策；开放型经济,2025顺义一模 Q20,项目对我国意义或理念2分；任意一点1分，不超过2分,P0_formal_scoring_docx,formal_choice_points_capped_2,题目问中国国际发展合作名片，项目对外传播理念和形象，触发中国理念与大国担当。,中国通过“小而美”项目践行正确义利观和共商共建共享原则，彰显负责任大国形象，促进文明互鉴。,merge_with_china_idea_responsible_major_country_expression,任意点上限2分，不能堆满全写当必答,candidate_with_fixes,2025顺义一模_Q20_SRC_SRC_6087ed54082b;2025顺义一模_Q20_SRC_SRC_54c5e688c015,scoring_atom_table_batch04M_remaining_prelim.csv,政治多极化,共商共建共享的全球治理观
M-SY25YM-04,中国,构建人类命运共同体，为重构公正合理的国际政治经济秩序提供中国方案，推动开放包容普惠经济全球化和国际关系民主化,HMC；中国方案；国际政治经济秩序；开放包容普惠；国际关系民主化,2025顺义一模 Q20,项目对世界意义和贡献2分；任意一点1分，不超过2分,P0_formal_scoring_docx,formal_choice_points_capped_2,设问落在国际发展合作的世界贡献，项目帮助共建国家发展并联通民心，触发HMC、中国方案、全球化和国际关系民主化。,“小而美”项目推动构建人类命运共同体，为重构公正合理的国际政治经济秩序提供中国方案，推动经济全球化朝着开放、包容、普惠方向发展。,merge_with_hmc_china_solution_open_inclusive_inclusive_globalization_core,任意点上限2分；开放包容普惠不补写平衡共赢,candidate_with_fixes,2025顺义一模_Q20_SRC_SRC_6087ed54082b;2025顺义一模_Q20_SRC_SRC_54c5e688c015,scoring_atom_table_batch04M_remaining_prelim.csv,政治多极化,推动国际关系民主化，坚持真正的多边主义，推动国际秩序朝公正合理方向发展
