followup_id,suite_id,year,suite,question_no,issue_type,source_paths,evidence_excerpt,reason,required_action
S052_P01,S052,2026,2026海淀期末,1-15,source-missing,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/试卷/试卷.pdf,L57-L59: 1．B 2．A 3．A 4．C 5．D 6．C 7．D 8．A 9．D 10．B 11．B 12．C 13．C 14．B 15．D,bundle 仅出现 1-15 题答案键，没有抽到题干与选项，无法判断哪些题归必修四哲学，更无法分析正确项触发链与错肢边界，按规则不得仅凭答案键写 choice_rows。,回到原始试卷 PDF 抽取 1-15 题完整题干与选项后，按必修四/选必三/必修三/必修二做模块切片，再决定可入框架的题目并补 choice_rows。
S052_P02,S052,2026,2026海淀期末,16,source-missing,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/试卷/试卷.pdf；/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/细则/细则.pdf,L17: 16.（8分）可从⽭盾的观点、意识的能动作⽤、实践的观点等⻆度作答……观点清晰⽭盾观（⼀分为⼆/两重统⼀）……知（意识/认识/价值观/价值判断价值选择等）……⾏（实践/主观能动性/实现⼈⽣价值）……价值观具有导向作⽤……数字原住⺠应当提⾼对信息⼯具滥⽤的警惕……作为辅助⼯具⽽⾮解决问题的直接主体……培养⾃身思考能⼒,细则角度覆盖矛盾观（一分为二/两重统一/重点论）、意识能动性、实践、价值观导向作用，明属必修四哲学，给分口径清晰；但 bundle 未抽到设问原文与背景材料，question_excerpt 无法做到完整设问，按规则不得仅凭细则入框。,抽取 Q16 完整设问与「数字原住民/数字化世界」背景材料后，分别按矛盾观、意识能动性、实践、价值观四条原理建立 framework_entries，并把细则的「知/行 各 1+1」对应到各条 trigger_logic。
S052_P03,S052,2026,2026海淀期末,17,source-missing,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/试卷/试卷.pdf；/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/细则/细则.pdf,L18: 17.可从联系的观点、价值观、弘扬⺠族精神、发展中国特⾊社会主义⽂化等⻆度作答,细则四角度中联系观、价值观属必修四哲学，民族精神、中国特色社会主义文化属必修四文化模块（按本工程规则不并入哲学框架）；缺设问与材料，无法判定哪段材料触发哲学，按规则不得仅凭参考答案入框。,抽取 Q17 完整设问与材料后，按哲学/文化模块拆分，仅就联系观与价值观两条切片入框；民族精神与中国特色社会主义文化部分写 module-boundary-cultural 不入哲学框架。
S052_P04,S052,2026,2026海淀期末,"18,19,20",module-boundary,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/试卷/试卷.pdf；/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/细则/细则.pdf,L22-L23: 民法典格式条款……公平原则……合同期满后承租⽅不得与产权⼈私下建⽴合同关系……合同示范⽂本……政府依法履⾏市场监管职能；L27: 反不正当竞争法……扰乱市场竞争秩序……侵权责任；L32: 充分条件假⾔推理……肯定后件式；L36: 超前思维的⽅法/调查研究/⽭盾分析⽅法/推理和想象,Q18(1)(2) 是《法律与生活》格式合同效力与政府履行市场监管职能；Q19 是《法律与生活》反不正当竞争法侵权认定；Q20(1) 是选必三《逻辑与思维》充分条件假言推理结构题，Q20(2) 是选必三超前思维方法，其中「矛盾分析方法」在此为辩证思维方法而非必修四矛盾观，按规则不得挪用；整组应整体作模块边界排除。,在 SOURCE_GAPS 中将 Q18/Q19 标 module-boundary-excluded（必修三《法律与生活/政治与法治》）、Q20 标 module-boundary-excluded（选必三《逻辑与思维》），不再为这三题写 framework_entries。
S052_P05,S052,2026,2026海淀期末,21,source-missing,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/试卷/试卷.pdf；/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/细则/细则.pdf,L40: 21.可从党的领导、以⼈⺠为中⼼、⽭盾的观点、制度优势等⻆度作答,细则四角度中「矛盾的观点」属必修四辩证法、「以人民为中心」可对接历史唯物主义人民群众观；「党的领导」「制度优势」属必修三《政治与法治》。缺设问与材料原文，无法切割哪段材料对应矛盾观、哪段对应人民群众观，按规则不得仅凭参考答案入框。,抽取 Q21 完整设问与材料后，仅就明确触发矛盾观、人民群众观的材料段建 framework_entries；「党的领导/制度优势」段另作模块边界排除。
S053_P01,S053,2026,2026西城期末,16(2),source-missing,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026西城期末 试卷PDF未在bundle中；评标见 细则/补充材料/西城高三期末评标.pptx,L24: 16.（2）可从追求真理、正确对待矛盾、群众观点、正确价值观等角度作答。（6分）,"评标明确列出真理观、矛盾、人民群众、价值观四个必修四哲学角度，方向清晰；但 bundle 未含本套试卷题面与材料原文，无法满足 question_excerpt 完整设问与 material_signal 直接触发句的刚性要求，亦无法构造""材料触发点→原理方法论→回答设问""的链条，故不能闭环入框架。",补 2026西城期末试卷题面（含 16 题完整设问与材料原文），按评标四角度逐条对应材料句后分条入框架（节点：真理观/矛盾/人民群众/价值观导向）。
S053_P02,S053,2026,2026西城期末,21,source-missing,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026西城期末 试卷PDF未在bundle中；评标见 细则/补充材料/西城高三期末评标.pptx,L58-L59: 21.（10分）可从坚持党的领导、全过程人民民主、实事求是、发展的观点等角度作答。,评标含必修四（实事求是、发展的观点）与政治与法治（党的领导、全过程人民民主）混合角度。缺试卷题面与五年规划材料原文，无法判定哪些材料句对应实事求是、哪些对应发展观，亦无法做模块边界的明确排除说明，故不能闭环。,"补 2026西城期末试卷 21 题完整设问与五年规划相关材料原文；将""实事求是""、""发展的观点""对应到具体材料句后入框架（节点：一切从实际出发/实事求是、发展），其余两条作 boundary 排除（必修三政治与法治）。"
S053_P03,S053,2026,2026西城期末,1-15,source-missing,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026西城期末 试卷PDF未在bundle中；答案键见 细则/补充材料/高三思想政治参考答案.pdf,L75-L76: 1．C 2．B 3．A 4．D 5．C 6．C 7．D 8．B 9．D 10．B / 11．A 12．C 13．D 14．C 15．A,"选择题答案键完整(1-15)但 bundle 无题干与选项，按规则""选择题必须有题面和可靠答案键，才能写 choice_rows""，目前仅 objective-key-only，不能判断哪些题属必修四哲学，更不能做正确项触发分析与错肢分析。",补 2026西城期末试卷选择题题干与四个选项；筛出必修四哲学题（按经验本套约 1-2 道哲学题）后写 choice_rows，并核对错肢边界。
S053_P04,S053,2026,2026西城期末,all,ocr-needed,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026西城期末/细则/细则.pdf,L11-L12: 细则/细则.pdf 标记 ocr-needed；内容未抽出,细则PDF未做OCR，文本未进入 bundle。该文件命名直接为「细则」，可能含本套正式给分细则，比评标(F03)更细化；目前若只用评标可能漏掉细化口径或具体给分例。,对细则.pdf做OCR，抽出后逐题核对 16(2) 与 21 评标，补全 rubric_excerpt 后再回收入框架。
S053_P05,S053,2026,2026西城期末,"16(1),17,18,19(1),19(2),20",module-boundary-excluded,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026西城期末/细则/补充材料/高三思想政治参考答案.pdf,L77-L88: 16(1) 文化自信/立足社会实践/以人民为中心；L104-L108: 17 反不正当竞争法/未成年人保护法；L110-L120: 18 公益诉讼/人大代表/协商民主；L122-L130: 19(1) 投资于人/供给侧/新质生产力；L131-L133: 19(2) 不完全归纳推理；L137-L154: 20 全球气候治理责任/绿色低碳转型,"16(1)为必修四文化部分（文化自信），评标未给哲学要点；17属经济法/法治；18属政治与法治；19(1)属经济模块；19(2)属选必三逻辑与思维；20主体为国际气候治理与绿色发展叙事，无哲学评标。按规则""纯文化/经济/政治/选必三题不硬挂哲学""，整体作模块边界排除。",保留模块边界记录即可；如后续 OCR 出的细则中出现明确哲学评分点，再回头核对个别题。
S054_P01,S054,2026,2026通州期末,"1,2,3,4,6,9,10,11,12,13,14,15,17,18,19,20",module-boundary-excluded,试卷:/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026通州期末/试卷/试卷.pdf；细则:/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026通州期末/细则/细则.pptx,L210-L346 选择题题面与L367-L429 主观题Q17-Q20，及对应细则L65-L155：给分点限定于政治与法治（中轴线条例、依法行政、普法）、经济与社会（智能物流、内需、协调发展）、法律与生活（民法典相邻关系/著作权/遗赠扶养）、当代国际政治与经济（共商共建共享、人类命运共同体）、选必三逻辑与思维（充分/必要条件假言推理、感性具体到思维具体、创新思维）等。,Q1党的领导/Q4公共法律服务/Q17中轴线法治属政治与法治；Q2新型城镇化/Q3企业发展/Q14海南自贸港/Q15中企在埃及/Q18快递业属经济与社会；Q6汤莎同台属文化交流互鉴；Q9创新思维/Q10法学逻辑/Q11思维进阶/Q19(2)假言推理属选必三逻辑与思维；Q12遗赠扶养/Q13著作权/Q19(1)相邻权属法律与生活；Q20全球治理倡议属当代国际政治与经济。各题题面与细则均未出现可独立支撑必修四哲学的给分口径。,维持模块边界排除，不再逐题展开
S055_P01,S055,2026,2026石景山期末,1-15,source-missing,缺2026石景山期末试卷PDF/可读文本,L23-L26: 第一部分共 15 题，每题 3 分，共 45 分。1．C 2．A 3．D 4．C 5．A 6．B 7．B 8．D 9．A 10．D 11．B 12．A 13．C 14．D 15．C,选择题仅有答案键，无题干和选项，无法判断哪些是必修四哲学题，也无法分析正确项触发与错肢边界。,补传试卷PDF或OCR文本后再回核选择题，逐题判断模块归属。
S055_P02,S055,2026,2026石景山期末,18(1),source-missing,缺2026石景山期末试卷PDF,L40: （1）可从联系、发展、矛盾、中华优秀传统文化传承等角度回答。（8 分）；L41-L54: 等级量表 水平4-水平1,评标只给等级量表和角度提示(联系/发展/矛盾)，疑似必修四辩证法触发，但缺设问与材料，无法构建材料-知识触发链；等级量表本身非给分细则。,补传试卷题干和情境材料后再判断联系、发展、矛盾各自的材料触发是否独立成立。
S055_P03,S055,2026,2026石景山期末,20,source-missing,缺2026石景山期末试卷PDF,L72-L73: 20．（10 分）可从党的领导、政府的职能、新发展理念、按规律办事、创新思维等角度回答。；L74-L87: 等级量表,评标提示含必修四唯物论(按规律办事)，同时混合党的领导、政府职能、新发展理念、创新思维(选必三逻辑与思维)等多模块，且无设问与材料，无法独立锁定必修四触发对象。,补传题干和材料后判断按规律办事是否对应明确材料触发；若材料只支撑政治/经济，则归模块边界。
S055_P04,S055,2026,2026石景山期末,16/17/18(2)/19,module-boundary-excluded,S055_F02 答案及评分参考.pdf,L29-L33: 飞絮花粉立法、法治中国建设；L35-L38: 劳动报酬休息休假等劳动权利；L58-L61: 分析与综合思维方法；L63-L71: 新质生产力、人类命运共同体、全球人工智能治理,Q16为立法/法治议题，Q17为劳动法权利义务，Q18(2)为选必三逻辑与思维分析与综合思维方法，Q19(1)为经济新质生产力、(2)为政治国际治理；评标均无必修四哲学给分口径。,记录模块边界，不入必修四框架；如后续补传试卷发现哲学评分口径再回核。
