material_atom_id,question_id,material_phrase,plain_description,subject_or_actor,action_or_event,affected_party,conflict_or_problem,legal_signal_if_any,possible_relevance_to_answer,source_locator,uncertainty
M_CC0011_2024_丰台_二模_17_06,CC0011_2024_丰台_二模_17,乙环境研究所提起环境民事公益诉讼，法院判决甲公司立即停止侵权、消除危险、赔偿环境损失等。,乙环境研究所提起环境民事公益诉讼，法院判决甲公司立即停止侵权、消除危险、赔偿环境损失等。,,,,yes,侵权；诉讼；公益诉讼,source fact or legal provision needed for rubric match,F0048:rendered paper page 5; F0047/F0270:rubric text.,cowork_refined_from_paper_text_or_rendered_page
M_CC0119_2025_丰台_期末_19_01,CC0119_2025_丰台_期末_19,尹某在购物中心担任主管期间存在违反公司管理规章制度等问题。,尹某在购物中心担任主管期间存在违反公司管理规章制度等问题。,,,,,,source fact or legal provision needed for rubric match,F0132:paper page 7 lines 255-280; F0131:rubric slides 45-47.,cowork_refined_from_paper_text_or_rendered_page
M_CC0119_2025_丰台_期末_19_02,CC0119_2025_丰台_期末_19,购物中心基于经营需要并结合尹某工作实际，以其不能胜任为由将其岗位调整为营业员。,购物中心基于经营需要并结合尹某工作实际，以其不能胜任为由将其岗位调整为营业员。,,,,,,source fact or legal provision needed for rubric match,F0132:paper page 7 lines 255-280; F0131:rubric slides 45-47.,cowork_refined_from_paper_text_or_rendered_page
M_CC0119_2025_丰台_期末_19_03,CC0119_2025_丰台_期末_19,尹某对岗位调整消极怠工，经常无故旷工,尹某对岗位调整消极怠工，经常无故旷工,,,,,,source fact or legal provision needed for rubric match,F0132:paper page 7 lines 255-280; F0131:rubric slides 45-47.,cowork_refined_from_paper_text_or_rendered_page
M_CC0119_2025_丰台_期末_19_04,CC0119_2025_丰台_期末_19,购物中心多次提醒后仍未改变，遂向尹某发出解除劳动合同通知书。,购物中心多次提醒后仍未改变，遂向尹某发出解除劳动合同通知书。,,,,,合同,source fact or legal provision needed for rubric match,F0132:paper page 7 lines 255-280; F0131:rubric slides 45-47.,cowork_refined_from_paper_text_or_rendered_page
M_CC0119_2025_丰台_期末_19_05,CC0119_2025_丰台_期末_19,尹某对仲裁结果不满意，向法院提起诉讼，要求购物中心支付违约赔偿金,尹某对仲裁结果不满意，向法院提起诉讼，要求购物中心支付违约赔偿金,,,,yes,违约；仲裁；诉讼,source fact or legal provision needed for rubric match,F0132:paper page 7 lines 255-280; F0131:rubric slides 45-47.,cowork_refined_from_paper_text_or_rendered_page
M_CC0119_2025_丰台_期末_19_06,CC0119_2025_丰台_期末_19,购物中心辩称解除劳动合同不存在违法情形。,购物中心辩称解除劳动合同不存在违法情形。,,,,,合同,source fact or legal provision needed for rubric match,F0132:paper page 7 lines 255-280; F0131:rubric slides 45-47.,cowork_refined_from_paper_text_or_rendered_page
M_CC0119_2025_丰台_期末_19_07,CC0119_2025_丰台_期末_19,法院驳回了尹某的诉讼请求。,法院驳回了尹某的诉讼请求。,,,,yes,诉讼,source fact or legal provision needed for rubric match,F0132:paper page 7 lines 255-280; F0131:rubric slides 45-47.,cowork_refined_from_paper_text_or_rendered_page
M_CC0119_2025_丰台_期末_19_08,CC0119_2025_丰台_期末_19,劳动法规定劳动者享有劳动权利，也应完成劳动任务、遵守劳动纪律和职业道德。,劳动法规定劳动者享有劳动权利，也应完成劳动任务、遵守劳动纪律和职业道德。,,,,,,source fact or legal provision needed for rubric match,F0132:paper page 7 lines 255-280; F0131:rubric slides 45-47.,cowork_refined_from_paper_text_or_rendered_page
M_CC0119_2025_丰台_期末_19_09,CC0119_2025_丰台_期末_19,劳动合同法规定，劳动者严重违反用人单位规章制度的，用人单位可以解除劳动合同。,劳动合同法规定，劳动者严重违反用人单位规章制度的，用人单位可以解除劳动合同。,,,,,劳动合同法；合同,source fact or legal provision needed for rubric match,F0132:paper page 7 lines 255-280; F0131:rubric slides 45-47.,cowork_refined_from_paper_text_or_rendered_page
M_CC0251_2026_丰台_一模_20_01,CC0251_2026_丰台_一模_20,民法典第一千一百九十八条规定，经营场所、公共场所的经营者、管理者未尽到安全保障义务，造成他人损害的，应当承担侵权责任。,民法典第一千一百九十八条规定，经营场所、公共场所的经营者、管理者未尽到安全保障义务，造成他人损害的，应当承担侵权责任。,,,,yes,民法典；侵权,source fact or legal provision needed for rubric match,F0157:rendered paper page 9; F0156:rubric slide 51.,cowork_refined_from_paper_text_or_rendered_page
M_CC0251_2026_丰台_一模_20_02,CC0251_2026_丰台_一模_20,郭某在某餐厅用餐结束后步行离开，在餐厅外台阶区域不慎踩空摔倒。,郭某在某餐厅用餐结束后步行离开，在餐厅外台阶区域不慎踩空摔倒。,,,,,,source fact or legal provision needed for rubric match,F0157:rendered paper page 9; F0156:rubric slide 51.,cowork_refined_from_paper_text_or_rendered_page
M_CC0251_2026_丰台_一模_20_03,CC0251_2026_丰台_一模_20,监控显示郭某从出现在画面中开始一直低头看手机,监控显示郭某从出现在画面中开始一直低头看手机,,,,,,source fact or legal provision needed for rubric match,F0157:rendered paper page 9; F0156:rubric slide 51.,cowork_refined_from_paper_text_or_rendered_page
M_CC0251_2026_丰台_一模_20_04,CC0251_2026_丰台_一模_20,监控画面中未见下雨、下雪，台阶处未见积雪、积水、冰冻。,监控画面中未见下雨、下雪，台阶处未见积雪、积水、冰冻。,,,,,,source fact or legal provision needed for rubric match,F0157:rendered paper page 9; F0156:rubric slide 51.,cowork_refined_from_paper_text_or_rendered_page
M_CC0251_2026_丰台_一模_20_05,CC0251_2026_丰台_一模_20,事发十天后郭某自行到医院就诊，被诊断为腰椎右侧横突骨折。,事发十天后郭某自行到医院就诊，被诊断为腰椎右侧横突骨折。,,,,,,source fact or legal provision needed for rubric match,F0157:rendered paper page 9; F0156:rubric slide 51.,cowork_refined_from_paper_text_or_rendered_page
M_CC0251_2026_丰台_一模_20_06,CC0251_2026_丰台_一模_20,郭某起诉餐厅经营者某餐饮公司和楼宇物业管理企业某商业管理公司，要求承担侵权责任并支付赔偿金。,郭某起诉餐厅经营者某餐饮公司和楼宇物业管理企业某商业管理公司，要求承担侵权责任并支付赔偿金。,,,,yes,侵权,source fact or legal provision needed for rubric match,F0157:rendered paper page 9; F0156:rubric slide 51.,cowork_refined_from_paper_text_or_rendered_page
M_CC0251_2026_丰台_一模_20_07,CC0251_2026_丰台_一模_20,人民法院认为，郭某摔倒是自身未尽安全注意义务所致，被告某餐饮公司和某商业管理公司对此并无过错，不应承担赔偿责任，判决驳回郭某全部诉讼请求。,人民法院认为，郭某摔倒是自身未尽安全注意义务所致，被告某餐饮公司和某商业管理公司对此并无过错，不应承担赔偿责任，判决驳回郭某全部诉讼请求。,,,,yes,诉讼；无过错,source fact or legal provision needed for rubric match,F0157:rendered paper page 9; F0156:rubric slide 51.,cowork_refined_from_paper_text_or_rendered_page
M_CC0254_2026_丰台_二模_18_01,CC0254_2026_丰台_二模_18,张某承包果园多年,张某承包果园多年,,,,,,source fact or legal provision needed for rubric match,F0188:paper page 7 lines 308-336; F0187:rubric slides 29-34.,cowork_refined_from_paper_text_or_rendered_page
M_CC0254_2026_丰台_二模_18_02,CC0254_2026_丰台_二模_18,李某饲养的牛群多次闯入果园，撞断树枝、损坏树体、啃食花苞，导致果园大幅减产。,李某饲养的牛群多次闯入果园，撞断树枝、损坏树体、啃食花苞，导致果园大幅减产。,,,,,,source fact or legal provision needed for rubric match,F0188:paper page 7 lines 308-336; F0187:rubric slides 29-34.,cowork_refined_from_paper_text_or_rendered_page
M_CC0254_2026_丰台_二模_18_03,CC0254_2026_丰台_二模_18,张某已在果园周围悬挂“果园重地，禁止放牧”的警示横幅,张某已在果园周围悬挂“果园重地，禁止放牧”的警示横幅,,,,,,source fact or legal provision needed for rubric match,F0188:paper page 7 lines 308-336; F0187:rubric slides 29-34.,cowork_refined_from_paper_text_or_rendered_page
M_CC0254_2026_丰台_二模_18_04,CC0254_2026_丰台_二模_18,2025年5月，李某家的18头牛再次闯入果园造成果树严重受损。,2025年5月，李某家的18头牛再次闯入果园造成果树严重受损。,,,,,,source fact or legal provision needed for rubric match,F0188:paper page 7 lines 308-336; F0187:rubric slides 29-34.,cowork_refined_from_paper_text_or_rendered_page
M_CC0254_2026_丰台_二模_18_05,CC0254_2026_丰台_二模_18,经民警现场协调，李某仅同意赔偿2000元，与张某主张的35000元实际损失差距较大，张某遂向法院提起诉讼。,经民警现场协调，李某仅同意赔偿2000元，与张某主张的35000元实际损失差距较大，张某遂向法院提起诉讼。,,,,yes,诉讼,source fact or legal provision needed for rubric match,F0188:paper page 7 lines 308-336; F0187:rubric slides 29-34.,cowork_refined_from_paper_text_or_rendered_page
M_CC0254_2026_丰台_二模_18_06,CC0254_2026_丰台_二模_18,民法典第一千二百四十五条规定，饲养的动物造成他人损害的，动物饲养人或者管理人应当承担侵权责任,民法典第一千二百四十五条规定，饲养的动物造成他人损害的，动物饲养人或者管理人应当承担侵权责任,,,,yes,民法典；侵权,source fact or legal provision needed for rubric match,F0188:paper page 7 lines 308-336; F0187:rubric slides 29-34.,cowork_refined_from_paper_text_or_rendered_page
M_CC0254_2026_丰台_二模_18_07,CC0254_2026_丰台_二模_18,能够证明损害是因被侵权人故意或者重大过失造成的，可以不承担或者减轻责任。,能够证明损害是因被侵权人故意或者重大过失造成的，可以不承担或者减轻责任。,,,,yes,侵权,source fact or legal provision needed for rubric match,F0188:paper page 7 lines 308-336; F0187:rubric slides 29-34.,cowork_refined_from_paper_text_or_rendered_page
M_CC0254_2026_丰台_二模_18_08,CC0254_2026_丰台_二模_18,法官考虑到果园既关乎当事人的财产权益，也与区域生态环境质量密切相关，矛盾化解应与生态修复同步推进。,法官考虑到果园既关乎当事人的财产权益，也与区域生态环境质量密切相关，矛盾化解应与生态修复同步推进。,,,,,,source fact or legal provision needed for rubric match,F0188:paper page 7 lines 308-336; F0187:rubric slides 29-34.,cowork_refined_from_paper_text_or_rendered_page
M_CC0254_2026_丰台_二模_18_09,CC0254_2026_丰台_二模_18,法官现场勘验、多次组织调解，向李某释明民法典关于饲养动物损害责任的规定，同时结合生态环境法典核心原则和“损害担责”理念，引导双方认识果园保护的生态价值。,法官现场勘验、多次组织调解，向李某释明民法典关于饲养动物损害责任的规定，同时结合生态环境法典核心原则和“损害担责”理念，引导双方认识果园保护的生态价值。,,,,yes,民法典；调解,source fact or legal provision needed for rubric match,F0188:paper page 7 lines 308-336; F0187:rubric slides 29-34.,cowork_refined_from_paper_text_or_rendered_page
